"flow_id","anomaly_score","anomaly_reason","last_packet_info","confidence","packet_count","total_bytes","duration","event_time","flow","last_packet_time","encryption","whitelisted","time","diff"
"127.0.0.1:5663 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration)","High Volume Transfer (Potential Exfiltration)","0.9","394","53782","1.4888623485565184","1771523264.2261508","127.0.0.1:5663 -> 127.0.0.53:53","1771523264.2261508","Encrypted","False","1771523265324","-1"
"127.0.0.1:65507 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1015","449690","4.948625875473023","1771523265.4717488","127.0.0.1:65507 -> 127.0.0.53:53","1771523265.4717488","Encrypted","False","1771523265324","1"
"127.0.0.1:5663 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","661","91513","2.7344604263305663","1771523265.4717488","127.0.0.1:5663 -> 127.0.0.53:53","1771523265.4717488","Encrypted","False","1771523265324","1"
"127.0.0.1:65507 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1015","449690","4.948625875473023","1771523265.4717488","127.0.0.1:65507 -> 127.0.0.53:53","1771523265.4717488","Encrypted","False","1771523266514","-1"
"127.0.0.1:5663 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","661","91513","2.7344604263305663","1771523265.4717488","127.0.0.1:5663 -> 127.0.0.53:53","1771523265.4717488","Encrypted","False","1771523266514","-1"
"127.0.0.1:65507 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","944","205519","4.798428131103516","1771523266.7298431","127.0.0.1:65507 -> 127.0.0.53:53","1771523266.7298431","Encrypted","False","1771523266514","1"
"127.0.0.1:5663 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","928","203376","3.9925547370910643","1771523266.7298431","127.0.0.1:5663 -> 127.0.0.53:53","1771523266.7298431","Encrypted","False","1771523266514","1"
"127.0.0.1:65507 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1015","449690","4.948625875473023","1771523265.926452","127.0.0.1:65507 -> 127.0.0.53:53","1771523265.926452","Encrypted","False","1771523266514","1"
"127.0.0.1:5663 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","928","203376","3.9925547370910643","1771523266.7298431","127.0.0.1:5663 -> 127.0.0.53:53","1771523266.7298431","Encrypted","False","1771523267828","-1"
"127.0.0.1:65507 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","944","205519","4.798428131103516","1771523266.7298431","127.0.0.1:65507 -> 127.0.0.53:53","1771523266.7298431","Encrypted","False","1771523267828","-1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.0","","","0.9","6","1542","0.0017781982421875","1771523268.0070972","127.0.0.1:33977 -> 127.0.0.1:54084","1771523268.0070972","Encrypted","False","1771523267828","1"
"127.0.0.1:65507 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","989","270719","4.904480529785157","1771523266.9907374","127.0.0.1:65507 -> 127.0.0.53:53","1771523266.9907374","Encrypted","False","1771523267828","1"
"127.0.0.1:57884 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1090","445280","4.98959977722168","1771523267.9914656","127.0.0.1:57884 -> 127.0.0.53:53","1771523267.9914656","Encrypted","False","1771523267828","1"
"127.0.0.1:57884 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1049","439126","4.259392333984375","1771523268.0070972","127.0.0.1:57884 -> 127.0.0.53:53","1771523268.0070972","Encrypted","False","1771523267828","1"
"127.0.0.1:57884 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1049","439126","4.259392333984375","1771523268.0070972","127.0.0.1:57884 -> 127.0.0.53:53","1771523268.0070972","Encrypted","False","1771523269080","-1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.0","","","0.9","6","1542","0.0017781982421875","1771523268.0070972","127.0.0.1:33977 -> 127.0.0.1:54084","1771523268.0070972","Encrypted","False","1771523269080","-1"
"127.0.0.1:57884 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1073","442534","4.893196416854859","1771523269.171117","127.0.0.1:57884 -> 127.0.0.53:53","1771523269.171117","Encrypted","False","1771523269080","1"
"127.0.0.1:57884 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1073","442534","4.893196416854859","1771523269.171117","127.0.0.1:57884 -> 127.0.0.53:53","1771523269.171117","Encrypted","False","1771523270376","-1"
"127.0.0.1:57884 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1199","461029","4.893196416854859","1771523269.394193","127.0.0.1:57884 -> 127.0.0.53:53","1771523269.394193","Encrypted","False","1771523270376","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1189","460570","4.808633399963379","1771523269.9369388","127.0.0.1:59366 -> 127.0.0.53:53","1771523269.9369388","Encrypted","False","1771523270376","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1212","461423","4.697325063705445","1771523270.449661","127.0.0.1:59366 -> 127.0.0.53:53","1771523270.449661","Encrypted","False","1771523270376","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1212","461423","4.697325063705445","1771523270.449661","127.0.0.1:59366 -> 127.0.0.53:53","1771523270.449661","Encrypted","False","1771523271438","-1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1219","462260","4.981308055877686","1771523271.3940575","127.0.0.1:59366 -> 127.0.0.53:53","1771523271.3940575","Encrypted","False","1771523271438","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1219","462260","4.981308055877686","1771523271.3940575","127.0.0.1:59366 -> 127.0.0.53:53","1771523271.3940575","Encrypted","False","1771523272644","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","634","211342","2.6897712478637694","1771523272.7543666","127.0.0.1:58444 -> 127.0.0.53:53","1771523272.7543666","Encrypted","False","1771523272644","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1219","462260","4.981308055877686","1771523271.943551","127.0.0.1:59366 -> 127.0.0.53:53","1771523271.943551","Encrypted","False","1771523272644","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1154","429530","4.885669065475464","1771523272.7543666","127.0.0.1:59366 -> 127.0.0.53:53","1771523272.7543666","Encrypted","False","1771523272644","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1154","429530","4.885669065475464","1771523272.7543666","127.0.0.1:59366 -> 127.0.0.53:53","1771523272.7543666","Encrypted","False","1771523274020","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","634","211342","2.6897712478637694","1771523272.7543666","127.0.0.1:58444 -> 127.0.0.53:53","1771523272.7543666","Encrypted","False","1771523274020","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","745","227933","3.8324993381500243","1771523273.8970947","127.0.0.1:58444 -> 127.0.0.53:53","1771523273.8970947","Encrypted","False","1771523274020","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","528","0.001066518783569336","1771523273.8970947","127.0.0.1:43071 -> 127.0.0.1:47842","1771523273.8970947","Cleartext","False","1771523274020","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1154","429530","4.979075504302979","1771523273.8970947","127.0.0.1:59366 -> 127.0.0.53:53","1771523273.8970947","Encrypted","False","1771523274020","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","528","0.001066518783569336","1771523273.8970947","127.0.0.1:43071 -> 127.0.0.1:47842","1771523273.8970947","Cleartext","False","1771523275234","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","745","227933","3.8324993381500243","1771523273.8970947","127.0.0.1:58444 -> 127.0.0.53:53","1771523273.8970947","Encrypted","False","1771523275234","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","973","260309","4.601794315338135","1771523275.314991","127.0.0.1:58444 -> 127.0.0.53:53","1771523275.314991","Encrypted","False","1771523275234","1"
"127.0.0.1:59366 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","980","261786","4.665924621582032","1771523274.431249","127.0.0.1:59366 -> 127.0.0.53:53","1771523274.431249","Encrypted","False","1771523275234","1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","973","260309","4.601794315338135","1771523275.314991","127.0.0.1:58444 -> 127.0.0.53:53","1771523275.314991","Encrypted","False","1771523276382","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1022","393421","4.725938869476319","1771523275.7259085","127.0.0.1:58444 -> 127.0.0.53:53","1771523275.7259085","Encrypted","False","1771523276382","1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1005","517935","4.937686515808106","1771523276.4380636","127.0.0.1:58444 -> 127.0.0.53:53","1771523276.4380636","Encrypted","False","1771523276382","1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1005","517935","4.937686515808106","1771523276.4380636","127.0.0.1:58444 -> 127.0.0.53:53","1771523276.4380636","Encrypted","False","1771523277562","-1"
"127.0.0.1:58444 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1154","656958","4.998502803802491","1771523277.4322965","127.0.0.1:58444 -> 127.0.0.53:53","1771523277.4322965","Encrypted","False","1771523277562","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","12","1782","0.25411875343322754","1771523280.1368282","127.0.0.1:43071 -> 127.0.0.1:47842","1771523280.1368282","Cleartext","False","1771523280092","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","12","1782","0.25411875343322754","1771523280.1368282","127.0.0.1:43071 -> 127.0.0.1:47842","1771523280.1368282","Cleartext","False","1771523281334","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","8","977","0.2539785633087158","1771523283.9782794","127.0.0.1:43071 -> 127.0.0.1:47842","1771523283.9782794","Cleartext","False","1771523283860","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","8","977","0.2539785633087158","1771523283.9782794","127.0.0.1:43071 -> 127.0.0.1:47842","1771523283.9782794","Cleartext","False","1771523285160","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","19","158513","0.06273324584960938","1771523287.7238965","127.0.0.1:43071 -> 127.0.0.1:47842","1771523287.7238965","Encrypted","False","1771523287818","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","19","158513","0.06273324584960938","1771523287.7238965","127.0.0.1:43071 -> 127.0.0.1:47842","1771523287.7238965","Encrypted","False","1771523289068","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","5","65998","0.36610157585144043","1771523291.9829388","127.0.0.1:43071 -> 127.0.0.1:47842","1771523291.9829388","Encrypted","False","1771523291578","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","5","65998","0.36610157585144043","1771523291.9829388","127.0.0.1:43071 -> 127.0.0.1:47842","1771523291.9829388","Encrypted","False","1771523293030","-1"
"127.0.0.1:46557 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","587","756095","4.7435563335418705","1771523293.094171","127.0.0.1:46557 -> 127.0.0.53:53","1771523293.094171","Encrypted","False","1771523293030","1"
"127.0.0.1:46557 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","587","756095","4.7435563335418705","1771523293.094171","127.0.0.1:46557 -> 127.0.0.53:53","1771523293.094171","Encrypted","False","1771523294214","-1"
"127.0.0.1:46557 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","697","756095","4.890348030090332","1771523293.7406015","127.0.0.1:46557 -> 127.0.0.53:53","1771523293.7406015","Encrypted","False","1771523294214","1"
"127.0.0.1:46557 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","749","638357","4.879337383270264","1771523294.4477856","127.0.0.1:46557 -> 127.0.0.53:53","1771523294.4477856","Encrypted","False","1771523294214","1"
"127.0.0.1:46557 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","749","638357","4.879337383270264","1771523294.4477856","127.0.0.1:46557 -> 127.0.0.53:53","1771523294.4477856","Encrypted","False","1771523295412","-1"
"127.0.0.1:46557 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","769","733432","4.93009836769104","1771523294.754582","127.0.0.1:46557 -> 127.0.0.53:53","1771523294.754582","Encrypted","False","1771523295412","1"
"127.0.0.1:60025 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","834","744792","4.718533349990845","1771523295.585641","127.0.0.1:60025 -> 127.0.0.53:53","1771523295.585641","Encrypted","False","1771523295412","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","449","0.0010591278076171875","1771523295.585641","127.0.0.1:43071 -> 127.0.0.1:47842","1771523295.585641","Cleartext","False","1771523295412","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","449","0.0010591278076171875","1771523295.585641","127.0.0.1:43071 -> 127.0.0.1:47842","1771523295.585641","Cleartext","False","1771523296776","-1"
"127.0.0.1:60025 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","834","744792","4.718533349990845","1771523295.585641","127.0.0.1:60025 -> 127.0.0.53:53","1771523295.585641","Encrypted","False","1771523296776","-1"
"127.0.0.1:44783 -> 127.0.0.1:46642","0.3","","","0.7","47","222748","1.0271285305023192","1771523296.6117103","127.0.0.1:44783 -> 127.0.0.1:46642","1771523296.6117103","Encrypted","False","1771523296776","1"
"127.0.0.1:60025 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","836","744792","4.857574535369873","1771523295.87797","127.0.0.1:60025 -> 127.0.0.53:53","1771523295.87797","Encrypted","False","1771523296776","1"
"127.0.0.1:60025 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","832","959886","4.833165718078614","1771523296.6117103","127.0.0.1:60025 -> 127.0.0.53:53","1771523296.6117103","Encrypted","False","1771523296776","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","34","220798","0.34591991996765137","1771523296.6117103","127.0.0.1:43071 -> 127.0.0.1:47842","1771523296.6117103","Encrypted","False","1771523296776","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","34","220798","0.34591991996765137","1771523296.6117103","127.0.0.1:43071 -> 127.0.0.1:47842","1771523296.6117103","Encrypted","False","1771523297988","-1"
"127.0.0.1:60025 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","832","959886","4.833165718078614","1771523296.6117103","127.0.0.1:60025 -> 127.0.0.53:53","1771523296.6117103","Encrypted","False","1771523297988","-1"
"127.0.0.1:44783 -> 127.0.0.1:46642","0.3","","","0.7","47","222748","1.0271285305023192","1771523296.6117103","127.0.0.1:44783 -> 127.0.0.1:46642","1771523296.6117103","Encrypted","False","1771523297988","-1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1109","840886","4.9515665302276615","1771523297.978304","127.0.0.1:60549 -> 127.0.0.53:53","1771523297.978304","Encrypted","False","1771523297988","1"
"127.0.0.1:60025 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1051","959886","4.833165718078614","1771523296.9992287","127.0.0.1:60025 -> 127.0.0.53:53","1771523296.9992287","Encrypted","False","1771523297988","1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","986","524385","4.376160455703736","1771523298.115708","127.0.0.1:60549 -> 127.0.0.53:53","1771523298.115708","Encrypted","False","1771523297988","1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","986","524385","4.376160455703736","1771523298.115708","127.0.0.1:60549 -> 127.0.0.53:53","1771523298.115708","Encrypted","False","1771523299388","-1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1382","786279","4.8902545700073246","1771523299.8715549","127.0.0.1:60549 -> 127.0.0.53:53","1771523299.8715549","Encrypted","False","1771523299388","1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1382","786279","4.8902545700073246","1771523299.8715549","127.0.0.1:60549 -> 127.0.0.53:53","1771523299.8715549","Encrypted","False","1771523300768","-1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1406","801645","4.8902545700073246","1771523299.8936615","127.0.0.1:60549 -> 127.0.0.53:53","1771523299.8936615","Encrypted","False","1771523300768","1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1222","936068","4.914439512252808","1771523300.9022126","127.0.0.1:60549 -> 127.0.0.53:53","1771523300.9022126","Encrypted","False","1771523300768","1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1222","936068","4.914439512252808","1771523300.9022126","127.0.0.1:60549 -> 127.0.0.53:53","1771523300.9022126","Encrypted","False","1771523302248","-1"
"127.0.0.1:60549 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1396","959444","4.914439512252808","1771523301.4524384","127.0.0.1:60549 -> 127.0.0.53:53","1771523301.4524384","Encrypted","False","1771523302248","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","26","3654","0.8908000717163086","1771523306.451678","127.0.0.1:43071 -> 127.0.0.1:47842","1771523306.451678","Encrypted","False","1771523306340","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","26","3654","0.8908000717163086","1771523306.451678","127.0.0.1:43071 -> 127.0.0.1:47842","1771523306.451678","Encrypted","False","1771523307614","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","8","1359","0.2576652297973633","1771523310.1707876","127.0.0.1:43071 -> 127.0.0.1:47842","1771523310.1707876","Cleartext","False","1771523310134","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","8","1359","0.2576652297973633","1771523310.1707876","127.0.0.1:43071 -> 127.0.0.1:47842","1771523310.1707876","Cleartext","False","1771523311402","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","8","977","0.25570423698425293","1771523314.2666056","127.0.0.1:43071 -> 127.0.0.1:47842","1771523314.2666056","Cleartext","False","1771523314116","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.7","8","977","0.25570423698425293","1771523314.2666056","127.0.0.1:43071 -> 127.0.0.1:47842","1771523314.2666056","Cleartext","False","1771523315458","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","8","977","0.26112516021728516","1771523318.111841","127.0.0.1:43071 -> 127.0.0.1:47842","1771523318.111841","Cleartext","False","1771523318086","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","8","977","0.26112516021728516","1771523318.111841","127.0.0.1:43071 -> 127.0.0.1:47842","1771523318.111841","Cleartext","False","1771523319558","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","8","977","0.256814790725708","1771523322.2012231","127.0.0.1:43071 -> 127.0.0.1:47842","1771523322.2012231","Cleartext","False","1771523322154","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","8","977","0.256814790725708","1771523322.2012231","127.0.0.1:43071 -> 127.0.0.1:47842","1771523322.2012231","Cleartext","False","1771523323492","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","38","13914","0.7750061283111572","1771523326.311285","127.0.0.1:43071 -> 127.0.0.1:47842","1771523326.311285","Encrypted","False","1771523326212","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","38","13914","0.7750061283111572","1771523326.311285","127.0.0.1:43071 -> 127.0.0.1:47842","1771523326.311285","Encrypted","False","1771523327504","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","11","2109","0.625713659286499","1771523330.1376784","127.0.0.1:43071 -> 127.0.0.1:47842","1771523330.1376784","Cleartext","False","1771523330106","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","11","2109","0.625713659286499","1771523330.1376784","127.0.0.1:43071 -> 127.0.0.1:47842","1771523330.1376784","Cleartext","False","1771523331466","-1"
"127.0.0.1:37787 -> 127.0.0.1:48422","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","4","264","0.0010171661376953125","1771523333.0054128","127.0.0.1:37787 -> 127.0.0.1:48422","1771523333.0054128","Cleartext","False","1771523332838","1"
"127.0.0.1:37787 -> 127.0.0.1:48422","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","4","264","0.0010171661376953125","1771523333.0054128","127.0.0.1:37787 -> 127.0.0.1:48422","1771523333.0054128","Cleartext","False","1771523334144","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","18","2757","0.5040920505523682","1771523336.7934678","127.0.0.1:43071 -> 127.0.0.1:47842","1771523336.7934678","Encrypted","False","1771523336760","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","18","2757","0.5040920505523682","1771523336.7934678","127.0.0.1:43071 -> 127.0.0.1:47842","1771523336.7934678","Encrypted","False","1771523338130","-1"
