2026-02-21 12:24:22,227 INFO     Starting server at tcp:port=8000:interface=0.0.0.0
2026-02-21 12:24:22,228 INFO     HTTP/2 support not enabled (install the http2 and tls Twisted extras)
2026-02-21 12:24:22,228 INFO     Configuring endpoint tcp:port=8000:interface=0.0.0.0
2026-02-21 12:24:22,228 INFO     Listening on TCP address 0.0.0.0:8000
127.0.0.1:46810 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46798 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46790 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46814 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46826 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46834 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46840 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46850 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46868 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46862 - - [21/Feb/2026:12:24:47] "POST /api/update/" 200 34
127.0.0.1:46874 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46880 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46896 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46898 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46900 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46902 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46912 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46928 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46938 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46948 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46954 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46968 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:46984 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47000 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47004 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47020 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47034 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47048 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47050 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47066 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47074 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47082 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47088 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47094 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47106 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47110 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47116 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47132 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47138 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47142 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47158 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47172 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47180 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47190 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47200 - - [21/Feb/2026:12:24:48] "POST /api/update/" 200 34
127.0.0.1:47206 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47222 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47224 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47236 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47238 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47244 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47258 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47262 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47276 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47288 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47302 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47304 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47308 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47310 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47324 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47332 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47346 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
127.0.0.1:47354 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47366 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47376 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47380 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47382 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47388 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47404 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47420 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47428 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47438 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47452 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47466 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47472 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47484 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47488 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47502 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47504 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47516 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47518 - - [21/Feb/2026:12:24:49] "POST /api/update/" 200 34
127.0.0.1:47532 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47544 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47558 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47562 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47568 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47578 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47584 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47588 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47596 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47610 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47626 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47628 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47632 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47634 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47644 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47654 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47668 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47674 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47682 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47692 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47694 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47710 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47714 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47716 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47718 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47732 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47738 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47746 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47762 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47768 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47776 - - [21/Feb/2026:12:24:50] "POST /api/update/" 200 34
127.0.0.1:47790 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47800 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47806 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47816 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47830 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47838 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47854 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47862 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47876 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47882 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47884 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47900 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47902 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47916 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47922 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47928 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47940 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47946 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47958 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47968 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47978 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47986 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:47996 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48006 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48008 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48018 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48024 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48032 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48038 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48048 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48054 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48056 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48072 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48076 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48082 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48086 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48088 - - [21/Feb/2026:12:24:51] "POST /api/update/" 200 34
127.0.0.1:48094 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48102 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48106 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48120 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48128 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48142 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48144 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48154 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48156 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48172 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48182 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48184 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48190 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48196 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48198 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48202 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48208 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48214 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48216 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48228 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48234 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48242 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48256 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48272 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48286 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48300 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48302 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48310 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48324 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48326 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
127.0.0.1:48336 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48346 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48358 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48366 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48368 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48376 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48390 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48396 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48402 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48412 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48420 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48426 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48432 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48440 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48448 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48456 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48468 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48484 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48488 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48492 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48508 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48516 - - [21/Feb/2026:12:24:52] "POST /api/update/" 200 34
127.0.0.1:48528 - - [21/Feb/2026:12:24:53] "POST /api/update/" 200 34
127.0.0.1:48558 - - [21/Feb/2026:12:24:53] "POST /api/update/" 200 34
127.0.0.1:48542 - - [21/Feb/2026:12:24:53] "POST /api/update/" 200 34
127.0.0.1:48566 - - [21/Feb/2026:12:24:53] "POST /api/update/" 200 34
127.0.0.1:48574 - - [21/Feb/2026:12:24:53] "POST /api/update/" 200 34
127.0.0.1:48588 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48594 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48598 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48614 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48630 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48640 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48644 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48648 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48650 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48666 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48682 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48684 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48694 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48698 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48706 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48722 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48736 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48740 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48742 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48754 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48756 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48768 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48772 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48778 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48784 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48800 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48810 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48818 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:48830 - - [21/Feb/2026:12:24:54] "POST /api/update/" 200 34
127.0.0.1:35852 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35860 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35866 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35880 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35888 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35894 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35902 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35908 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35914 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35918 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35932 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35948 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35950 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35956 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35960 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35974 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:35984 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36000 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36014 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36030 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36032 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36034 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36042 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36044 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36056 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36062 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36068 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36080 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36090 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36096 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36104 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36114 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36124 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36128 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36136 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36150 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36158 - - [21/Feb/2026:12:24:55] "POST /api/update/" 200 34
127.0.0.1:36172 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36184 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36190 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36200 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36212 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36228 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36244 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36260 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36274 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36288 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36294 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36302 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36318 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36332 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36344 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36358 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36368 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36372 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36384 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36396 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36406 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36408 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36418 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36426 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
127.0.0.1:36438 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
127.0.0.1:36440 - - [21/Feb/2026:12:24:56] "POST /api/update/" 200 34
